SalePrice,SqFtTotLiving,Latitude,Longitude,SqFt2ndFloor,YrBuilt,SqFtFinBasement,SqFtDeck,SqFtGarageBasement,BrickStone,SqFtOpenPorch
345000,700,47.5184265,-122.3736939,0,1951,0,0,0,0,0
810000,1770,47.6780114,-122.3737699,530,2019,660,0,0,0,100
517077,1800,47.5156718,-122.3489911,760,2019,310,60,390,0,60
565000,1600,47.5432776,-122.3747043,600,2016,400,320,0,0,100
240000,2900,47.4232775,-122.0909103,0,2019,0,0,0,0,370
910000,2250,47.5487808,-122.1722976,0,1962,680,0,0,0,210
526000,2270,47.769322,-122.3257192,0,1958,590,330,0,0,0
369950,1700,47.4605612,-122.3429073,0,1947,660,0,380,0,0
409000,1680,47.3628905,-122.2070848,0,1968,0,0,0,0,240
527500,1580,47.5661649,-122.3636289,580,2016,420,230,190,0,110
865000,2240,47.5967655,-122.1946756,0,1954,950,220,0,0,70
514800,2390,47.5163739,-122.348201,1020,2016,510,150,310,0,0
885000,2050,47.6021332,-122.1447783,0,1967,700,80,0,0,0
1260000,1510,47.6304832,-122.311521,0,1903,0,0,0,0,70
559800,1400,47.5141339,-122.3439955,790,2018,0,0,0,0,180
380000,2530,47.3726514,-122.1610014,0,1967,0,0,0,0,0
690000,1860,47.7210755,-122.3065002,0,1964,600,70,570,0,0
550000,1610,47.5373088,-122.1755183,0,1967,0,0,0,0,40
610000,990,47.6690619,-122.298139,0,1919,0,0,0,0,50
688000,1710,47.5663841,-122.3705097,630,2017,0,450,0,0,0
499950,1240,47.5446477,-122.3747293,430,2018,360,400,0,0,0
680000,1330,47.6683277,-122.3644213,470,2016,0,470,0,0,40
549950,980,47.7282884,-122.2315746,0,1966,0,0,0,0,130
933000,2480,47.7658229,-122.3798686,0,1955,740,0,0,100,0
1124000,2010,47.6641288,-122.3382561,830,1906,0,0,0,0,180
625000,1650,47.7118935,-122.351172,0,1929,0,200,0,0,0
580000,1550,47.7151547,-122.3061065,0,1944,0,0,0,0,60
630000,1490,47.556536,-122.2884621,560,2017,370,460,190,0,30
644905,1220,47.6211931,-122.2981981,360,2017,430,280,0,0,0
325000,980,47.3732292,-122.2248653,0,1958,0,0,0,0,0
780000,4140,47.4768113,-122.1226176,1690,2016,1090,240,0,0,340
122500,1040,47.7470875,-122.3187872,0,1947,0,0,0,0,0
350000,470,47.7159192,-122.2850021,0,1924,0,0,0,0,0
581000,2730,47.7228068,-122.1856179,0,1965,0,0,0,0,0
723000,1700,47.7092408,-122.2305238,0,1976,430,80,220,0,0
336833,1130,47.4258152,-122.3327964,0,1952,0,0,0,0,0
1575000,4440,47.6296534,-122.3026142,1260,1922,1040,200,0,0,230
483500,2540,47.3401329,-122.2652828,1130,1992,0,140,0,0,0
1250000,2910,47.6849772,-122.3452764,1490,2018,0,0,0,0,440
682321,1250,47.5754533,-122.1323831,0,1954,400,440,0,70,0
905000,1810,47.6749098,-122.3134376,0,1918,0,0,0,0,180
755000,1890,47.5892889,-122.3156758,700,2017,0,360,0,0,0
358000,1410,47.2944042,-122.1936955,0,1975,0,0,0,0,0
365500,1300,47.5076495,-122.1415256,0,1965,0,0,0,0,110
840000,3320,47.7500753,-122.245037,1890,2016,0,0,0,0,260
780000,1730,47.6702946,-122.2965094,0,1912,120,0,0,0,70
420000,2210,47.4708192,-122.328383,0,1956,830,390,390,100,0
808457,3160,47.495943,-122.1738054,1780,2019,0,0,0,0,200
360000,1710,47.3631349,-122.0924621,0,1977,800,40,0,0,0
534000,2220,47.7299499,-122.3578636,800,1948,0,0,0,0,0
788500,2800,47.6986451,-122.2949358,0,1968,1120,200,530,0,0
729000,1160,47.6007279,-122.306196,510,2018,170,450,0,0,30
650950,1510,47.6780896,-122.3763549,480,2016,80,320,270,0,130
450000,1330,47.5992191,-122.1467142,0,1955,0,0,0,0,280
649900,3560,47.5024281,-122.1500628,1430,2016,1000,180,0,0,200
685000,1240,47.6870919,-122.3679381,0,1937,0,0,250,0,0
642950,2487,47.4375567,-122.1566841,1462,2018,0,0,0,0,45
440000,1620,47.7739905,-122.2618729,0,1968,380,130,580,0,0
1651000,3880,47.6699768,-122.1929252,1930,2015,0,0,0,0,40
1186000,2660,47.6950356,-122.1002025,1310,1991,0,0,0,0,60
1900000,3640,47.5704576,-122.2331724,0,1968,1340,380,520,0,390
355000,1410,47.3104912,-122.2652341,0,1959,0,0,0,0,0
945678,4490,47.4768053,-122.1313613,1890,2018,870,0,0,0,190
600000,1660,47.5846796,-122.3900946,830,1908,0,0,0,0,270
685000,1740,47.6835904,-122.2940071,0,1954,500,0,240,30,260
1540000,3330,47.6348051,-122.2025454,1780,2010,0,0,0,0,0
440000,1799,47.3948475,-122.3048344,0,1963,460,100,0,0,0
518000,1380,47.7289106,-122.2111399,0,1986,240,110,440,0,0
635000,3960,47.4700973,-122.2750283,1950,2015,0,0,0,0,140
460000,2250,47.365268,-122.2840383,0,1975,960,100,290,0,0
1850000,3400,47.6627857,-122.2055898,1240,2016,640,360,480,0,150
440000,1590,47.5185663,-122.285682,0,1963,500,120,320,0,0
411127,1920,47.4460986,-122.1311435,0,1976,650,0,550,0,0
310000,1610,47.3141245,-122.2057674,0,1963,580,54,0,0,60
1294500,3320,47.6673285,-122.1704627,1880,2016,0,0,0,0,350
300000,2050,47.304912,-122.3777947,0,1978,870,160,280,0,0
460000,880,47.6981383,-122.3515722,0,1924,0,0,0,0,0
655000,3140,47.7757775,-122.1413058,0,1968,1570,600,0,0,0
1885800,3600,47.6804904,-122.3738812,1380,2017,150,620,470,0,90
962000,1800,47.6559086,-122.3552117,0,1959,700,0,200,0,0
734950,1250,47.6711316,-122.3916429,370,2018,360,270,0,0,0
895000,1530,47.6360821,-122.3879967,570,2017,350,570,230,0,0
320000,1220,47.4853073,-122.1989799,0,1907,0,160,0,0,120
712500,1420,47.6114092,-122.2928494,0,1914,0,120,0,0,120
1835000,2210,47.5272234,-122.2046907,1270,2006,0,130,0,0,50
353000,1460,47.3151749,-122.1256484,0,1975,0,0,0,0,0
777509,3680,47.4952354,-122.1449665,1510,2016,910,180,0,0,40
583000,2420,47.516354,-122.3484671,990,2019,500,80,430,0,80
400000,2010,47.5112936,-122.2616837,0,1966,800,80,280,0,0
650000,2140,47.6053722,-122.2981667,0,1908,0,0,0,0,160
799950,3550,47.4853767,-122.1441681,1770,2016,0,0,0,0,100
1275000,2370,47.6849763,-122.1886225,0,1958,1030,440,310,0,0
429555,2690,47.475501,-122.1562332,0,1969,1300,300,0,0,0
625000,1020,47.5314985,-122.3561206,0,1954,0,0,0,0,0
230000,1010,47.289963,-122.1896999,0,1962,0,0,0,0,100
625000,960,47.6720983,-122.1386707,0,1972,0,100,0,0,0
300000,1200,47.5052964,-122.3290191,0,1954,0,0,0,0,0
1195000,3050,47.5568483,-122.2676187,0,1940,1270,120,0,0,0
492500,1900,47.4834142,-122.1005413,0,1977,600,0,290,0,0
599500,1740,47.6933511,-122.3335354,0,1972,590,0,510,0,0
460000,610,47.552581,-122.3882105,0,1920,0,0,0,0,60
950000,2120,47.6633822,-122.3547924,0,1922,180,0,0,0,60
780000,1700,47.5566326,-122.3632411,700,2017,380,350,240,0,0
800000,1900,47.449831,-122.3528351,950,1969,0,460,0,0,0
716000,1850,47.7334974,-122.2004749,0,1977,570,370,530,0,0
580000,2150,47.5387148,-122.2739089,0,1977,1040,100,0,0,0
1250000,1040,47.6203904,-122.3027805,0,1901,0,0,0,0,40
699800,1310,47.6645783,-122.3668642,350,2017,470,500,0,0,20
503000,1520,47.3956981,-122.3101161,0,1955,0,0,0,0,0
1028500,2820,47.6487595,-122.1179935,930,1977,0,0,0,0,0
1145000,3920,47.7473632,-122.2290296,1700,2018,930,0,0,0,550
450000,2270,47.2987413,-122.1637384,0,1977,560,0,400,0,260
615000,1210,47.6975609,-122.3469805,420,2018,0,460,0,0,0
422000,1940,47.3585469,-122.201668,0,1965,550,170,570,0,0
310000,1200,47.5146881,-122.3761924,0,1942,0,0,0,0,0
197000,1000,47.302244,-122.2180453,0,1958,0,0,0,0,0
1499850,3150,47.6761928,-122.1699135,1130,2017,850,0,490,0,270
503527,1530,47.7343893,-122.2902771,680,2016,240,0,420,0,80
800000,2070,47.6045156,-122.194642,0,1965,700,0,0,0,0
420000,2010,47.4384931,-122.1460501,0,1967,670,450,0,0,0
770000,2050,47.6560523,-122.4030952,0,1944,0,310,0,0,80
678000,1670,47.5476119,-122.1738472,0,1962,0,0,0,0,0
1124323,3890,47.7431821,-122.208427,1930,2017,0,330,0,0,210
659357,1470,47.6362664,-122.349279,720,1908,0,0,0,0,110
405000,1320,47.5408621,-122.2792754,0,1953,0,50,0,0,0
333000,1100,47.5111368,-122.3371807,0,1948,0,0,0,0,0
539000,1230,47.5266511,-122.3736435,0,1958,0,0,0,0,0
416000,1710,47.4599742,-122.17898,0,1962,700,0,290,0,0
992000,2560,47.6367205,-122.3706602,0,1900,830,360,0,0,90
537501,1700,47.7361055,-122.3301501,0,1952,0,0,0,0,0
780000,3110,47.7555096,-122.113137,1700,1991,0,200,0,0,0
715000,2600,47.7226341,-122.1856218,0,1965,800,180,480,0,0
499500,1940,47.5345185,-122.2733932,0,1955,870,200,0,0,0
351250,1790,47.4945712,-122.3024623,0,1991,0,0,0,0,40
930007,1870,47.6835975,-122.1172225,0,1968,770,70,290,0,0
237500,1210,47.3182657,-122.3275414,0,1968,0,0,0,0,0
275000,850,47.4137413,-122.3352425,0,1940,0,0,0,0,0
368000,1110,47.4733257,-122.1024046,0,1969,0,0,0,0,0
325000,1950,47.3914052,-122.1916475,0,1979,820,80,280,0,0
699000,1320,47.6863894,-122.3645868,0,1928,0,0,180,0,40
551000,1710,47.7345892,-122.2902894,700,2016,340,0,420,0,80
669000,1800,47.5874113,-122.3088421,650,2016,0,530,0,0,0
1868000,5300,47.6335476,-122.2132405,2850,2019,0,0,0,0,510
448000,1580,47.736552,-122.1764479,840,1972,0,0,0,0,0
345000,1190,47.535057,-122.2723943,0,1955,0,0,0,0,0
599950,1450,47.6787576,-122.3765795,400,2019,340,90,0,0,30
650000,2010,47.597339,-122.2966254,0,1956,970,0,0,0,0
361000,1750,47.428369,-122.1749991,0,1964,720,220,0,0,0
495000,1250,47.7219057,-122.3519334,0,1936,0,0,0,0,0
630000,1040,47.6852934,-122.3435552,0,1947,0,0,0,0,0
541000,2240,47.4937524,-122.227954,0,1970,780,0,0,0,0
939340,3140,47.5336492,-122.1744625,1760,2018,0,0,0,0,70
535000,1340,47.5685251,-122.3144789,0,1948,670,0,0,20,0
640000,770,47.6555586,-122.3538719,0,1928,60,0,0,0,0
580000,2570,47.4295308,-122.161743,1260,1988,0,0,0,0,50
275000,1630,47.2907695,-122.270602,0,1962,0,0,0,0,50
930000,2640,47.5964797,-122.1192605,0,1964,1020,180,600,0,220
555000,1690,47.4313311,-122.3476321,0,1954,250,0,250,0,40
828000,1750,47.6138205,-122.1434965,0,1966,550,100,0,0,0
572000,1670,47.7525821,-122.3529533,0,1953,0,80,0,0,0
1698000,3270,47.6794759,-122.2022797,1160,2016,590,700,530,0,280
680000,1420,47.6798597,-122.3069501,0,1947,200,0,0,0,40
395000,2340,47.3297553,-122.3476597,0,1965,920,0,500,0,0
675000,1840,47.6578979,-122.3536611,0,1925,300,0,0,0,150
969000,1370,47.6244179,-122.3140761,430,2015,0,390,370,100,0
740000,2600,47.5664866,-122.3991795,0,1950,570,0,730,95,100
370000,1450,47.3394924,-122.2912533,0,1967,0,0,0,0,0
940000,2410,47.6404265,-122.3727814,880,1984,490,310,0,0,0
425000,840,47.7336859,-122.3361929,0,1950,0,0,0,0,0
700000,1580,47.6842781,-122.376442,550,2018,0,480,0,0,0
615000,890,47.5766325,-122.3875478,0,1920,0,0,0,10,0
1299000,2970,47.6204154,-122.2283783,0,1955,600,180,0,0,0
716000,2160,47.5554029,-122.3102503,0,1963,420,0,900,100,200
730000,1000,47.7142994,-122.2128964,0,1969,0,0,0,0,60
415000,1500,47.4819932,-122.2295233,0,1929,490,0,0,0,70
425000,2330,47.3973678,-122.1870628,0,1966,1180,60,0,0,0
320000,740,47.7518305,-122.3083222,0,1930,0,0,0,0,0
310000,1970,47.4163079,-122.3169578,0,1961,820,270,310,0,0
290000,2170,47.369184,-122.1710088,0,1977,500,280,980,0,0
450000,1800,47.4357007,-122.1676179,0,1969,500,140,500,0,0
635000,2170,47.670662,-122.3198327,0,1914,810,0,0,0,140
640000,2810,47.7637288,-122.2553255,980,1970,0,0,0,0,0
569800,1560,47.5705321,-122.2874598,550,2016,0,70,0,0,0
727000,2920,47.713026,-122.3598197,0,1950,1460,340,0,100,50
899900,3370,47.4809431,-122.1522002,1920,2016,0,0,0,5,240
415000,1560,47.3703483,-122.2898177,0,1960,0,64,0,0,0
661000,1510,47.6636215,-122.289518,0,1927,250,0,220,0,0
845250,2500,47.5593945,-122.2971117,960,2018,0,0,0,0,160
851000,1580,47.5762089,-122.2194587,0,1957,0,0,0,0,130
539800,1400,47.5147314,-122.3439448,790,2018,0,0,0,0,180
649000,1360,47.6757578,-122.354645,460,2018,440,400,0,0,0
445000,1690,47.4966011,-122.3694462,0,1953,0,600,0,0,210
650000,1610,47.7156944,-122.2131974,0,1974,530,400,480,0,0
1450000,4250,47.5730452,-122.1109037,0,1959,1220,0,0,0,80
209000,2350,47.5128766,-122.3087142,0,1939,1000,0,0,0,40
660000,1360,47.5102572,-122.2532828,0,1929,0,180,220,0,0
700000,2620,47.652128,-122.3371753,0,1925,990,100,0,0,150
465000,2580,47.3571599,-122.2735396,0,1974,800,40,400,0,100
780000,1910,47.587522,-122.3843632,0,1972,850,410,440,0,0
874950,1980,47.675507,-122.380945,700,2017,580,200,0,0,0
435000,2100,47.5096599,-122.310918,0,1953,470,80,0,0,70
771000,1770,47.7455184,-122.2918284,0,1952,200,0,280,0,0
699950,2525,47.4367348,-122.1562064,1515,2019,0,0,0,0,167
183450,1660,47.5267379,-122.1986149,0,1978,0,0,0,0,400
830000,2320,47.7038022,-122.1612655,0,1987,400,330,660,0,90
475000,1880,47.7725892,-122.2019192,0,1958,720,110,350,15,0
688000,2760,47.5235189,-122.1906347,1480,1999,0,420,0,0,120
475000,1320,47.72973,-122.3013575,0,1953,250,0,310,0,0
183500,1070,47.302248,-122.3850117,0,1979,0,80,0,0,0
386250,1260,47.5263755,-122.3221887,430,2015,0,350,0,0,0
561000,2040,47.5988707,-122.1378551,0,1962,1020,200,0,0,0
736465,3420,47.4751598,-122.1215551,1780,2016,0,0,0,0,430
410000,2250,47.3771917,-122.278904,0,1963,0,0,0,15,220
540000,2030,47.5244074,-122.3849301,0,1961,700,0,530,30,90
325000,850,47.5442976,-122.2974846,0,1952,0,0,240,0,0
730000,1490,47.556536,-122.2884621,560,2017,370,460,190,0,30
525000,1810,47.450801,-122.150692,0,1967,0,0,0,0,90
415000,1700,47.4521705,-122.3269818,0,1961,0,0,0,15,0
253000,960,47.4885927,-122.2429877,0,1943,0,0,0,0,0
610000,1400,47.5653923,-122.3640719,430,2017,0,240,0,0,0
855360,2730,47.6904158,-122.1169795,0,1975,1260,100,210,0,0
741950,2670,47.4972686,-122.173705,1600,2019,0,0,0,0,220
387500,2260,47.3002712,-122.1607549,890,1978,0,70,0,0,70
700000,2180,47.7457018,-122.1062529,0,1976,680,430,0,0,0
1140000,3020,47.564903,-122.3595488,1120,2019,760,400,420,0,0
616000,2304,47.6926189,-122.3776862,576,2016,0,0,0,0,0
609000,2970,47.7740053,-122.1420355,0,1968,1460,920,0,0,0
768665,2940,47.4971966,-122.1739112,1720,2019,0,0,0,0,200
345000,2450,47.3123725,-122.3377232,1020,1978,0,250,0,0,80
511500,1080,47.7593723,-122.3244544,0,1955,110,0,300,0,0
480000,2680,47.4867365,-122.3045611,1340,2019,0,0,0,0,150
635350,2100,47.7364735,-122.24744,0,1965,0,0,0,0,240
340000,1920,47.408976,-122.2066441,740,1930,0,0,0,0,0
639950,2487,47.4375567,-122.1566841,1462,2018,0,0,0,0,45
659000,1840,47.5820731,-122.3736455,640,2011,150,140,340,0,0
689000,3780,47.7729457,-122.1406234,0,1979,1680,0,290,0,160
640000,1690,47.7332076,-122.1681452,0,1975,430,100,580,0,0
999000,1480,47.6343266,-122.3523252,0,1928,0,380,200,0,0
960000,1710,47.6208973,-122.3189903,0,1905,0,0,0,0,40
302765,970,47.5122003,-122.1668208,0,1957,0,0,0,0,90
675000,1550,47.6882481,-122.3153081,720,1906,0,0,0,0,190
600000,1690,47.625221,-122.1944938,0,1955,0,0,0,0,0
374000,1840,47.3878017,-122.2084248,0,1962,0,0,0,0,80
620000,2660,47.7753871,-122.3207775,440,1951,0,450,0,0,0
775000,1710,47.5554615,-122.285253,560,2017,520,650,0,0,30
568900,2300,47.516349,-122.349184,1350,2019,0,100,0,0,90
612000,590,47.5543346,-122.391834,0,1942,0,0,0,0,0
300000,1112,47.7521248,-122.1888897,0,1936,0,0,410,0,80
340000,1564,47.386866,-122.308907,706,2006,72,40,664,0,102
315000,1160,47.5535888,-122.2912974,0,1921,300,0,0,0,0
315000,1320,47.4850728,-122.1327381,0,1966,0,0,0,15,80
399950,870,47.5084455,-122.3794815,0,1937,0,0,0,0,140
607500,1360,47.6849396,-122.3599696,0,1906,620,0,0,0,50
620000,1840,47.6625054,-122.1367736,720,1978,0,300,0,0,60
657000,1840,47.713117,-122.3074431,0,1932,650,0,0,0,0
974000,3030,47.4934955,-122.1408065,1780,2019,0,0,0,0,130
689950,1300,47.6743212,-122.3653842,450,2019,0,400,0,0,10
1100000,2280,47.7204725,-122.3077353,790,1935,0,190,0,0,170
575000,2340,47.7764016,-122.2091952,0,1978,1010,0,200,0,120
285000,1950,47.7394929,-122.3220183,0,1940,0,0,0,0,0
799950,2760,47.4973491,-122.230284,1090,2017,610,320,420,0,370
785000,1810,47.6148578,-122.2998337,880,1907,0,0,0,0,120
1147013,3520,47.471496,-122.126635,1820,2019,0,0,0,0,370
719995,3470,47.4765067,-122.1240002,1990,2015,0,0,0,0,320
1188000,2170,47.5676623,-122.1610429,0,1961,790,320,590,0,240
700000,3150,47.7451716,-122.3255189,0,1955,0,0,0,0,0
878800,1880,47.6391978,-122.1140308,0,1970,420,670,360,0,0
332500,1290,47.457287,-122.2880169,0,1961,0,0,0,15,0
361000,1940,47.3622426,-122.2841786,970,1966,0,0,0,0,440
695000,1530,47.6980039,-122.3481532,510,2018,510,430,0,0,0
1400000,1860,47.627501,-122.3598651,720,2017,460,490,180,0,40
605000,1870,47.661898,-122.176184,0,1959,0,0,0,0,560
798000,1450,47.6740103,-122.1487052,0,1969,0,390,0,0,0
1000000,3050,47.6367915,-122.3909428,830,1911,1110,110,0,0,70
493000,2000,47.7760663,-122.2943304,0,1970,960,100,0,0,0
1166000,2080,47.7175629,-122.2827816,530,1938,120,430,0,0,0
545000,1970,47.7746154,-122.2010674,0,1975,580,0,420,0,0
465000,950,47.7427467,-122.3396196,0,1937,0,0,0,0,0
405500,2030,47.3399787,-122.2702369,0,1977,0,420,0,0,340
728665,3150,47.4766792,-122.12304,1710,2016,0,0,0,0,300
195000,1580,47.4868857,-122.2993759,0,1956,500,0,0,0,0
400000,1320,47.6994994,-122.2971309,0,1953,300,160,0,0,0
644000,2890,47.3013854,-122.2911871,1140,1959,0,0,0,0,0
167000,860,47.7412295,-122.3415397,0,1948,0,0,0,0,0
600000,2840,47.4396169,-122.3484176,0,1966,810,430,570,0,50
750000,1540,47.6038156,-122.3094673,640,2016,260,290,250,0,0
1850000,3680,47.6806493,-122.1908651,1220,2017,1150,0,0,0,580
590000,1450,47.5733202,-122.1337501,0,1954,0,0,0,0,0
680000,2600,47.7720317,-122.1966473,0,1967,1000,0,0,0,90
730000,1470,47.6662676,-122.3679532,570,2016,330,280,0,0,30
500000,2250,47.5390574,-122.2664331,0,1931,900,0,0,100,0
400000,1550,47.7663852,-122.2018649,0,1958,510,240,0,0,0
800000,1570,47.5844056,-122.1233023,0,1965,0,110,0,0,0
765000,1130,47.5741295,-122.2879835,0,1957,0,0,270,25,0
875000,2160,47.5189789,-122.3914222,0,1979,890,580,380,0,0
660000,3190,47.2936889,-122.1170518,0,1979,1560,80,0,0,0
525000,2120,47.7460468,-122.3241027,0,1959,700,0,560,0,0
642950,2487,47.4370566,-122.1565796,1462,2018,0,0,0,0,45
500000,2110,47.4318256,-122.1688338,0,1968,700,600,550,0,0
635000,1190,47.560767,-122.2697027,0,1925,190,80,0,0,170
579950,1380,47.6021315,-122.3060868,460,2015,0,250,0,0,0
675000,1820,47.5654135,-122.3703163,540,2016,620,100,0,0,0
702500,3432,47.4372872,-122.156054,1505,2019,909,0,0,0,159
386000,1680,47.3490389,-122.1790762,750,1988,0,0,0,0,0
639000,1080,47.5968348,-122.3091503,440,2018,200,360,240,0,0
729000,3210,47.4781613,-122.2941659,1770,2018,0,180,0,0,220
449950,1440,47.5660872,-122.3635727,560,2016,320,560,200,0,0
595000,2620,47.722336,-122.357288,0,1952,1260,0,0,100,130
570000,1480,47.7222646,-122.3544768,0,1949,0,0,0,0,0
285000,1210,47.328504,-122.3075221,0,1943,0,230,0,0,0
327000,1660,47.4504456,-122.2916434,0,1955,250,40,500,0,0
337500,840,47.5736801,-122.2963684,0,1924,0,0,310,0,50
370000,1100,47.429213,-122.19932,0,1958,0,0,0,0,0
265000,1260,47.363393,-122.1108547,0,1968,0,0,0,0,0
585000,1600,47.543277,-122.3745589,600,2016,400,320,0,0,100
440000,2180,47.4932746,-122.2616702,0,1964,780,150,520,0,0
286000,1560,47.2792487,-122.2861279,0,1942,0,0,0,0,0
607000,980,47.66921,-122.371604,340,2019,280,360,0,0,80
467500,1620,47.398579,-122.3111187,0,1979,0,350,750,0,0
830000,2320,47.5792192,-122.2927398,0,1960,990,0,220,0,50
240000,960,47.4047093,-122.2912511,0,1970,0,0,0,0,0
688000,2510,47.4462347,-122.3547636,740,1968,550,140,0,0,0
520800,1880,47.4956554,-122.2975416,1170,2018,0,80,0,0,60
670000,1300,47.5660746,-122.3658431,420,2018,460,470,0,0,0
1279000,2780,47.7110458,-122.2161498,1650,2018,0,0,0,0,140
500000,1430,47.4850714,-122.3464225,0,1949,200,190,450,0,0
1201250,2140,47.6750651,-122.3993471,900,1901,0,0,0,0,170
590000,860,47.6936627,-122.3367581,0,1953,0,100,360,0,0
1360000,2430,47.5341623,-122.2328146,0,1974,0,0,0,0,0
300000,1330,47.4599998,-122.1810747,0,1958,0,0,0,0,0
686500,1100,47.5561385,-122.3933351,0,1953,200,0,0,0,0
1000000,2750,47.5048284,-122.3812136,0,1952,0,0,0,0,0
440000,2580,47.5822524,-122.3052536,0,1960,1140,0,300,25,0
549950,1500,47.5673967,-122.3698435,470,2019,0,300,0,0,0
550000,2500,47.4127536,-122.3298554,0,1963,960,450,480,15,0
810000,1820,47.677289,-122.3871804,670,2016,480,580,0,0,10
470000,1280,47.5562167,-122.3151329,0,1918,400,0,0,0,0
845000,1380,47.6079922,-122.1263196,0,1961,0,0,0,0,0
300000,1300,47.5092377,-122.1833577,0,1958,0,0,0,0,0
155000,1810,47.3430237,-122.277333,400,1967,0,0,0,0,0
799000,1500,47.6006516,-122.3051293,520,2018,460,270,0,0,0
1223600,1780,47.6325702,-122.2816372,780,1927,0,40,200,0,50
782500,2200,47.6932984,-122.3136974,0,1963,790,0,490,100,50
640000,840,47.6264253,-122.32402,420,2018,0,380,410,0,0
375000,638,47.465792,-122.45954,0,1943,0,396,0,0,0
609950,1380,47.5393115,-122.2810798,530,2019,320,40,210,0,0
752000,1650,47.6769956,-122.3100632,0,1910,0,0,240,0,70
660000,1450,47.6978175,-122.3467322,480,2018,470,400,0,0,30
390000,1180,47.425239,-122.176752,0,1968,0,0,0,0,0
635000,1090,47.5660746,-122.3658431,420,2018,250,470,0,0,210
380000,1360,47.7391188,-122.2487139,0,1954,0,130,0,0,0
295000,1300,47.3486024,-122.3045024,0,1969,250,0,320,0,0
350000,1700,47.3451636,-122.3051458,0,1967,0,330,680,0,0
885000,2370,47.5612876,-122.1753255,0,1975,750,290,670,0,0
872000,1960,47.6362988,-122.0968217,980,1973,0,350,0,0,290
785000,3590,47.29731,-122.2769789,1340,2003,0,530,0,0,0
767000,2640,47.5139445,-122.3797535,0,1957,1320,0,0,100,0
500000,3310,47.557232,-122.276617,0,1908,1240,60,0,0,330
535000,1570,47.7422271,-122.171239,0,1971,680,0,160,0,0
622000,1520,47.7282962,-122.2007927,0,1967,510,80,500,0,0
1100000,1870,47.401255,-122.461603,0,1923,0,750,0,0,0
1150000,1460,47.6246208,-122.3143252,590,2017,300,0,200,0,0
785000,2250,47.5924456,-122.3132358,730,2006,800,40,190,0,0
1575000,1920,47.6669448,-122.3115884,640,2018,0,0,0,0,0
776000,1610,47.5578004,-122.180592,0,1959,510,0,0,0,0
419000,2310,47.3131184,-122.3377872,0,1979,950,130,390,0,40
560700,2470,47.4956531,-122.2979286,1180,2018,170,0,450,0,0
683950,1970,47.69415,-122.377134,620,2015,530,130,0,0,0
620000,1360,47.6758598,-122.3546113,460,2018,440,400,0,0,0
645500,1860,47.6710534,-122.3237268,0,1968,800,90,260,0,0
650000,2970,47.7678486,-122.277697,0,1969,1200,490,0,0,160
639950,1370,47.6840346,-122.3764409,460,2018,450,130,260,0,80
466500,1660,47.7639386,-122.2609427,0,1953,0,500,0,0,0
1995000,3450,47.66284,-122.2059,1290,2016,640,360,480,0,180
963000,2540,47.671495,-122.289429,0,1954,490,180,320,0,0
365000,930,47.5034859,-122.3522355,0,1951,0,0,0,0,0
1250000,3180,47.5356631,-122.2243682,0,1969,1450,160,0,0,0
700000,1640,47.5777245,-122.3805596,0,1925,0,140,200,0,50
940765,1610,47.7144628,-122.2153325,680,2017,0,130,0,0,210
450000,3140,47.4482574,-122.2700747,0,1964,970,200,0,0,0
651000,1430,47.67709,-122.3877978,480,2016,470,290,0,0,0
465000,2400,47.5287351,-122.272491,0,1961,1200,0,0,0,0
1465000,2650,47.6297156,-122.3082472,1040,1901,600,216,0,0,0
695000,1960,47.5720155,-122.4019976,0,1955,500,350,250,0,0
255000,1054,47.2804344,-122.2536556,0,1952,0,200,0,0,162
470000,1750,47.4990185,-122.3521763,0,1946,440,0,0,0,0
447500,1900,47.3549564,-122.1468873,0,1979,780,130,340,0,0
376800,1720,47.7671623,-122.3138947,0,1962,500,0,0,0,0
824995,3480,47.4776565,-122.1313463,1900,2019,0,0,0,0,190
909950,1660,47.667362,-122.3669048,670,2019,320,550,250,0,40
145000,1470,47.3253018,-122.2059564,0,1968,0,0,0,0,120
200000,1500,47.3159033,-122.2835551,0,1956,0,0,0,0,0
800000,1500,47.5805188,-122.4028861,0,1940,450,150,0,0,0
355000,1210,47.4423895,-122.1363244,0,1980,0,50,0,0,0
480000,1950,47.5383773,-122.3714527,0,1960,820,0,0,0,0
1200000,1720,47.5277399,-122.2604395,0,1920,400,520,0,0,0
755000,2540,47.7301372,-122.2154227,1200,1977,0,240,0,0,140
871200,1630,47.5524824,-122.1832486,0,1959,0,0,600,15,0
460000,1770,47.728688,-122.205307,0,1979,500,200,230,0,0
695000,2610,47.7330087,-122.3575784,0,1958,1270,350,0,0,70
595000,2350,47.6615032,-122.1799042,0,1972,560,350,500,0,0
711000,2260,47.7564937,-122.3108262,1200,1998,0,160,0,0,0
1649850,3260,47.6892791,-122.1684509,1910,2019,0,0,0,0,320
320000,5510,47.6865213,-122.3041126,3010,2018,0,0,0,0,580
1000001,2400,47.6938102,-122.325103,1200,2015,0,0,0,0,160
375000,1880,47.4504244,-122.1323671,0,1976,0,0,0,0,0
688000,1710,47.5663838,-122.3706309,630,2017,0,450,0,0,0
815000,2800,47.7023955,-122.3185797,0,1963,1400,490,0,0,0
417000,890,47.7245639,-122.2974696,0,1929,0,100,0,0,0
